Src,Species,Duration,Bitrate ,Sampling Rate,Channels
https://www.xeno-canto.org/sounds/uploaded/DPIOYNLZQT/XC587572-BCtacking0909_0042.mp3,Sylvia atricapilla,21 s,bitrate: 183252 bps, audio sampling rate: 44100 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/QAJPWEPSTL/XC587045-m%C3%B6nch0615.mp3,Sylvia atricapilla,11 s,bitrate: 280649 bps, audio sampling rate: 48000 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/LKXIRZNJXF/XC586873-200416_1221_EurasianBlackcap_2h57.mp3,Sylvia atricapilla,5 s,bitrate: 320000 bps, audio sampling rate: 48000 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/RZPHTDEXDF/XC586141-200520_0033%20Black%20Cap%203%2006am.mp3,Sylvia atricapilla,6 s,bitrate: 181836 bps, audio sampling rate: 44100 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/QTJCIDJUEK/XC585121-fau%20noi%20alarm%20call.mp3,Sylvia atricapilla,25 s,bitrate: 105442 bps, audio sampling rate: 44100 Hz, number of channels: 1
https://www.xeno-canto.org/sounds/uploaded/TMIGGICBBW/XC585084-Capinera%20%28zig%20nero%29%20funaro%201%20%28online-audio-converter.com%29.mp3,Sylvia atricapilla,20 s,bitrate: 128164 bps, audio sampling rate: 44100 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/EDRTTPSCEN/XC584199-Fauvette%20%C3%A0%20t%C3%AAte%20noire%20200509_1145_0SA_Marais%20d%27Harchies_Digue%20d%27Harchies_Mixpre%20270.mp3,Sylvia atricapilla,19 s,bitrate: 182748 bps, audio sampling rate: 44100 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/EJIITXAJNY/XC583719-Zwartkop%20zingend%20als%20tuinfluiter%20200418%20Maatjes.mp3,Sylvia atricapilla,36 s,bitrate: 185442 bps, audio sampling rate: 44100 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/EJIITXAJNY/XC583718-Zwartkop%20200512%20Kalmthoutse%20heide.mp3,Sylvia atricapilla,62 s,bitrate: 152999 bps, audio sampling rate: 44100 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/EJIITXAJNY/XC583717-Zwartkop%20200425%20Kalmthoutse%20heide.mp3,Sylvia atricapilla,22 s,bitrate: 163905 bps, audio sampling rate: 44100 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/YXDWPKLRUH/XC582851-20200816_104154%20kapturka%20OK.mp3,Sylvia atricapilla,19 s,bitrate: 192000 bps, audio sampling rate: 48000 Hz, number of channels: 1
https://www.xeno-canto.org/sounds/uploaded/EDRTTPSCEN/XC581952-Fauvette%20%C3%A0%20t%C3%AAte%20noire%20200510_0930_0SA_Jardin_Mixpre%20306.mp3,Sylvia atricapilla,46 s,bitrate: 185589 bps, audio sampling rate: 44100 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/EDRTTPSCEN/XC581951-Fauvette%20%C3%A0%20t%C3%AAte%20noire%20200510_0930_0SA_Jardin_Mixpre%20305.mp3,Sylvia atricapilla,5 s,bitrate: 185051 bps, audio sampling rate: 44100 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/EDRTTPSCEN/XC581950-Fauvette%20%C3%A0%20t%C3%AAte%20noire%20200510_0930_0SA_Jardin_mixpre%20304.mp3,Sylvia atricapilla,20 s,bitrate: 189508 bps, audio sampling rate: 44100 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/TYGMJRRUNT/XC580804-fauvetteTeteNoireOlonne20200731.mp3,Sylvia atricapilla,36 s,bitrate: 192000 bps, audio sampling rate: 48000 Hz, number of channels: 1
https://www.xeno-canto.org/sounds/uploaded/MCFGTDXKHO/XC580651-200712_0904_MGM_XC.mp3,Sylvia atricapilla,16 s,bitrate: 320000 bps, audio sampling rate: 44100 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/POVKNQVSGU/XC580547-Sylvia%20atricapilla_song_01_08_20_Campos%20do%20Lis%20%28online-audio-converter.com%29.mp3,Sylvia atricapilla,61 s,bitrate: 128055 bps, audio sampling rate: 44100 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/QAJPWEPSTL/XC580204-m%C3%B6nchsgeas0613.mp3,Sylvia atricapilla,8 s,bitrate: 271177 bps, audio sampling rate: 48000 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/LELYWQKUZX/XC579964-Sylvia%20atricapilla%20200603_014%2C%20A.MP3,Sylvia atricapilla,11 s,bitrate: 192000 bps, audio sampling rate: 44100 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/RLRHCUIPIY/XC578242-kapturka%20samiec%20Brzegi%2022.07.2020%20%20%2013.58.mp3,Sylvia atricapilla,52 s,bitrate: 320000 bps, audio sampling rate: 48000 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/RLRHCUIPIY/XC578240-kapturka%20samiec%20Brzegi%2022.07.2020%20%20%2013.55.mp3,Sylvia atricapilla,20 s,bitrate: 320000 bps, audio sampling rate: 48000 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/JYPQCEFKAM/XC578070-200721-091933toutinegrabarrete.mp3,Sylvia atricapilla,50 s,bitrate: 320000 bps, audio sampling rate: 48000 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/JYPQCEFKAM/XC578068-200721-091757toutinegrabarrete.mp3,Sylvia atricapilla,18 s,bitrate: 320000 bps, audio sampling rate: 48000 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/JYPQCEFKAM/XC578066-200721-091321toutinegrabarrete.mp3,Sylvia atricapilla,68 s,bitrate: 320000 bps, audio sampling rate: 48000 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/UPZQVPMXNE/XC577770-20july20%20blackcap%20%2522djie%2522.mp3,Sylvia atricapilla,25 s,bitrate: 91819 bps, audio sampling rate: 48000 Hz, number of channels: 1
https://www.xeno-canto.org/sounds/uploaded/JXZFXAZWHY/XC577494-bez%20nazwy.mp3,Sylvia atricapilla,23 s,bitrate: 320000 bps, audio sampling rate: 44100 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/SDPCHKOHRH/XC577454-Fauvette%20a%20tete%20noire%20juv%20chant%20en%20formation%20%2B.mp3,Sylvia atricapilla,54 s,bitrate: 144783 bps, audio sampling rate: 48000 Hz, number of channels: 1
https://www.xeno-canto.org/sounds/uploaded/SDPCHKOHRH/XC577451-Fauvette%20a%20tete%20noire%20tek%20tres%20secs%20juvs%20%2B.mp3,Sylvia atricapilla,38 s,bitrate: 151621 bps, audio sampling rate: 48000 Hz, number of channels: 1
https://www.xeno-canto.org/sounds/uploaded/SDPCHKOHRH/XC577449-Fauvette%20a%20tete%20noire%20jeune%20tac%20secs%20et%20djiih.mp3,Sylvia atricapilla,56 s,bitrate: 151748 bps, audio sampling rate: 48000 Hz, number of channels: 1
https://www.xeno-canto.org/sounds/uploaded/SDPCHKOHRH/XC577447-Fauvette%20a%20tete%20noire%20cris%20nuptiaux.mp3,Sylvia atricapilla,1 s,bitrate: 153846 bps, audio sampling rate: 48000 Hz, number of channels: 1
https://www.xeno-canto.org/sounds/uploaded/LNDCYHUSPR/XC577391-8%20jul%2010.32%20curruca%20camp.mp3,Sylvia atricapilla,11 s,bitrate: 73281 bps, audio sampling rate: 48000 Hz, number of channels: 1
https://www.xeno-canto.org/sounds/uploaded/LNDCYHUSPR/XC577325-4%20jul.%2013.11%20curruca%20cap.mp3,Sylvia atricapilla,107 s,bitrate: 188665 bps, audio sampling rate: 48000 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/LNDCYHUSPR/XC577321-3%20jul.%2010.50%20curru%20capi-gorrion.corneja.mp3,Sylvia atricapilla,35 s,bitrate: 187139 bps, audio sampling rate: 48000 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/LNDCYHUSPR/XC577253-28%20jun.%2010.03%20curruca%20cap.mp3,Sylvia atricapilla,49 s,bitrate: 192125 bps, audio sampling rate: 48000 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/HRVQAOEHRR/XC576581-Blackcap%201344.mp3,Sylvia atricapilla,54 s,bitrate: 179063 bps, audio sampling rate: 44100 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/QWROVFGIZW/XC576562-200716ps.mp3,Sylvia atricapilla,3 s,bitrate: 100508 bps, audio sampling rate: 44100 Hz, number of channels: 1
https://www.xeno-canto.org/sounds/uploaded/TJSRKPHQNP/XC576468-200628_005j.mp3,Sylvia atricapilla,97 s,bitrate: 320000 bps, audio sampling rate: 44100 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/RFGQDPLDEC/XC576227-Munk%20XC%20Refsalbukta%20Stange%20Elias%20A.%20Ryberg20200715193446_087.mp3,Sylvia atricapilla,93 s,bitrate: 320000 bps, audio sampling rate: 48000 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/JXZFXAZWHY/XC575659-bez%20nazwy.mp3,Sylvia atricapilla,24 s,bitrate: 320000 bps, audio sampling rate: 44100 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/EDRTTPSCEN/XC574995-Fauvette%20%C3%A0%20t%C3%AAte%20noire%20200518_1SA_Marais%20d%27Harchies_Canaron_Mixpre%20392.mp3,Sylvia atricapilla,17 s,bitrate: 185087 bps, audio sampling rate: 44100 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/EDRTTPSCEN/XC574992-Fauvette%20%C3%A0%20t%C3%AAte%20noire%20200518_1600_1SA_Pommeroeul_Jardin_Mixpre%20378.mp3,Sylvia atricapilla,60 s,bitrate: 185152 bps, audio sampling rate: 44100 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/EDRTTPSCEN/XC574914-Fauvette%20%C3%A0%20t%C3%AAte%20noire%20200521_0730_1SA_Marais%20d%27Harchies_Pommeroeul_Mixpre%20460.mp3,Sylvia atricapilla,15 s,bitrate: 180790 bps, audio sampling rate: 44100 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/EDRTTPSCEN/XC574910-Fauvette%20%C3%A0%20t%C3%AAte%20noire%20200524_1730_0SA_Marais%20d%27Harchies_Digue%20d%27Harchies_Mixpre%20522.mp3,Sylvia atricapilla,37 s,bitrate: 181184 bps, audio sampling rate: 44100 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/QAJPWEPSTL/XC574823-m%C3%B6nchs0416.mp3,Sylvia atricapilla,42 s,bitrate: 256974 bps, audio sampling rate: 48000 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/EDRTTPSCEN/XC574769-Fauvette%20%C3%A0%20t%C3%AAte%20noire%20200521_0700_1SA_Marais%20d%27Harchies_Pommeroeul_Mixpre%20451.mp3,Sylvia atricapilla,87 s,bitrate: 195023 bps, audio sampling rate: 44100 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/EDRTTPSCEN/XC574768-Fauvette%20%C3%A0%20t%C3%AAte%20noire_200521_0630_1SA_Marais%20d%27Harchies_Digue%20Pommeroeul_Mixpre%20446.mp3,Sylvia atricapilla,47 s,bitrate: 178568 bps, audio sampling rate: 44100 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/FFNYJFDJXV/XC574720-200709-070000_MN_SylAtr_PNSA.mp3,Sylvia atricapilla,17 s,bitrate: 320000 bps, audio sampling rate: 48000 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/OXOBWLVDLW/XC574138-Blackcap%20%26%20BHG.mp3,Sylvia atricapilla,30 s,bitrate: 267686 bps, audio sampling rate: 44100 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/PJVGDPHDIM/XC574038-fauvette.mp3,Sylvia atricapilla,4 s,bitrate: 93861 bps, audio sampling rate: 48000 Hz, number of channels: 1
https://www.xeno-canto.org/sounds/uploaded/PNYKOPBQBQ/XC573930-SYLATR050720-T002%20%282%29.mp3,Sylvia atricapilla,65 s,bitrate: 128000 bps, audio sampling rate: 48000 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/EDRTTPSCEN/XC573593-Fauvette%20%C3%A0%20t%C3%AAte%20noire%20200626_1739_1SA_Jardin_Mixpre812.mp3,Sylvia atricapilla,4 s,bitrate: 184791 bps, audio sampling rate: 44100 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/EDRTTPSCEN/XC573592-Fauvette%20%C3%A0%20t%C3%AAte%20noire%20200615_1000_1SA_Bois%20de%20Ghlin_Mixpre%20760.mp3,Sylvia atricapilla,19 s,bitrate: 187731 bps, audio sampling rate: 44100 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/EDRTTPSCEN/XC573590-Fauvette%20%C3%A0%20t%C3%AAte%20noire%20200603_1SA_Marais%20d%27Harchies_Mur%20des%20plaques_Mixpre%20740.mp3,Sylvia atricapilla,151 s,bitrate: 182392 bps, audio sampling rate: 44100 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/EDRTTPSCEN/XC573589-Fauvette%20%C3%A0%20t%C3%AAte%20noire%20200529_1000_60SA_Pommeroeul_Jardin_ZOOM0120.mp3,Sylvia atricapilla,10 s,bitrate: 190090 bps, audio sampling rate: 44100 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/EDRTTPSCEN/XC573588-Fauvette%20%C3%A0%20t%C3%AAte%20noire%20200529_1000_50SA_Pommeroeul_Jardin_ZOOM0120.mp3,Sylvia atricapilla,36 s,bitrate: 194589 bps, audio sampling rate: 44100 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/EDRTTPSCEN/XC573585-Fauvette%20%C3%A0%20t%C3%AAte%20noire%20200529_1000_21SA_Pommeroeul_Jardin_ZOOM0120.mp3,Sylvia atricapilla,21 s,bitrate: 185194 bps, audio sampling rate: 44100 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/EDRTTPSCEN/XC573584-Fauvette%20%C3%A0%20t%C3%AAte%20noire%20200529_1000_3SA_Pommeroeul_Jardin_ZOOM0120.mp3,Sylvia atricapilla,27 s,bitrate: 192616 bps, audio sampling rate: 44100 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/EDRTTPSCEN/XC573582-Fauvette%20%C3%A0%20t%C3%AAte%20noire%20200529_1000_1SA_Pommeroeul_Jardin_ZOOM0120.mp3,Sylvia atricapilla,5 s,bitrate: 190155 bps, audio sampling rate: 44100 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/EDRTTPSCEN/XC573465-Fauvette%20%C3%A0%20t%C3%AAte%20noire%20200530_0925_0CA_Pommeroeul_Jardin_Mixpre%20612.mp3,Sylvia atricapilla,75 s,bitrate: 181732 bps, audio sampling rate: 44100 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/LELYWQKUZX/XC573384-Sylvia%20atro%20%20200504_003%2C%20%D0%B1%D0%BE%D1%82%D0%BF%D1%80%D1%83%D0%B4%2C%2002-04--%2007-30%2CC.MP3,Sylvia atricapilla,33 s,bitrate: 192000 bps, audio sampling rate: 44100 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/LELYWQKUZX/XC573377-Sylvia%20atricapilla%20%20200704_001%2CAAAB%20im%20luscinia.MP3,Sylvia atricapilla,278 s,bitrate: 192000 bps, audio sampling rate: 44100 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/EDRTTPSCEN/XC573263-Fauvette%20%C3%A0%20t%C3%AAte%20noire%20200603_1SA_Marais%20d%27Harchies_Mur%20des%20plaques_Mixpre%20740.mp3,Sylvia atricapilla,151 s,bitrate: 182392 bps, audio sampling rate: 44100 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/EDRTTPSCEN/XC573262-Fauvette%20%C3%A0%20t%C3%AAte%20noire%20200603_1200_0SA_Pommeroeul_Jardin_Mixpre%20741.mp3,Sylvia atricapilla,3 s,bitrate: 190437 bps, audio sampling rate: 44100 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/EDRTTPSCEN/XC572689-Fauvette%20%C3%A0%20t%C3%AAte%20noire%20200615_1000_1SA_Bois%20de%20Ghlin_Mixpre%20760.mp3,Sylvia atricapilla,19 s,bitrate: 187731 bps, audio sampling rate: 44100 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/QTJCIDJUEK/XC572528-fau%20noi%203.mp3,Sylvia atricapilla,12 s,bitrate: 87628 bps, audio sampling rate: 44100 Hz, number of channels: 1
https://www.xeno-canto.org/sounds/uploaded/RLRHCUIPIY/XC572504-kapturka%20%C5%BBwak%C3%B3w%2029.06.2020%20%20%2019.55.mp3,Sylvia atricapilla,309 s,bitrate: 320027 bps, audio sampling rate: 44100 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/EABOKBGWMN/XC572451-DSCN8055monok_sylvia_atricapilla_aberrant.mp3,Sylvia atricapilla,8 s,bitrate: 256000 bps, audio sampling rate: 48000 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/EDRTTPSCEN/XC572230-Fauvette%20%C3%A0%20t%C3%AAte%20noire%20200626_1739_1SA_Jardin_Mixpre812.mp3,Sylvia atricapilla,4 s,bitrate: 184791 bps, audio sampling rate: 44100 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/ZNBUKWXSTS/XC572172-Eurasian%20Blackcap%2029042019_1.mp3,Sylvia atricapilla,57 s,bitrate: 175298 bps, audio sampling rate: 48000 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/QAJPWEPSTL/XC572140-m%C3%B6nchs0418.mp3,Sylvia atricapilla,109 s,bitrate: 253549 bps, audio sampling rate: 48000 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/RJSGDNTSUP/XC571722-Zwartkop_20200623-1211.mp3,Sylvia atricapilla,28 s,bitrate: 135501 bps, audio sampling rate: 48000 Hz, number of channels: 1
https://www.xeno-canto.org/sounds/uploaded/GTSIRTZFEH/XC571566-Fauvette%20%C3%A0%20tete%20noire.mp3,Sylvia atricapilla,3 s,bitrate: 322481 bps, audio sampling rate: 48000 Hz, number of channels: 1
https://www.xeno-canto.org/sounds/uploaded/AXTFCLIYDF/XC571529-strollKus36361mp3-1%20%283%29.mp3,Sylvia atricapilla,175 s,bitrate: 319744 bps, audio sampling rate: 44100 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/NCMDETQXEN/XC571374-2020-06-24%2014.50.54%20syl%20atr_2.mp3,Sylvia atricapilla,57 s,bitrate: 89152 bps, audio sampling rate: 48000 Hz, number of channels: 1
https://www.xeno-canto.org/sounds/uploaded/NCMDETQXEN/XC571372-2020-06-24%2014.43.47%20syl%20atr_edited.mp3,Sylvia atricapilla,173 s,bitrate: 89634 bps, audio sampling rate: 48000 Hz, number of channels: 1
https://www.xeno-canto.org/sounds/uploaded/JCPKCBKKAQ/XC571259-SYLATR_200607_5896_Fecamp76.mp3,Sylvia atricapilla,28 s,bitrate: 140428 bps, audio sampling rate: 48000 Hz, number of channels: 1
https://www.xeno-canto.org/sounds/uploaded/LHCOINSOBZ/XC571171-S.%20atricapilla%20Monte%20Louro%2023xu%C3%B1o20%2012%20ma%C3%B1an%20sol%20calor.mp3,Sylvia atricapilla,64 s,bitrate: 128000 bps, audio sampling rate: 44100 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/LFZNDNTEVP/XC570960-20200623-035319--lahtede_tee-MKE600.mp3,Sylvia atricapilla,46 s,bitrate: 83996 bps, audio sampling rate: 48000 Hz, number of channels: 1
https://www.xeno-canto.org/sounds/uploaded/AXTFCLIYDF/XC570397-bitIS001%C3%9C%C3%9Cmp3-2-2all%20%2810%29.mp3,Sylvia atricapilla,391 s,bitrate: 319734 bps, audio sampling rate: 44100 Hz, number of channels: 1
https://www.xeno-canto.org/sounds/uploaded/TLPLNAINFU/svarttrost120418-001trehytta2000.mp3,Turdus merula,39 s,bitrate: 128000 bps, audio sampling rate: 48000 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/SEIQHUBHAF/Blackbird.mp3,Turdus merula,23 s,bitrate: 256000 bps, audio sampling rate: 48000 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/WMQCDQHXRZ/Blackbird.mp3,Turdus merula,68 s,bitrate: 320000 bps, audio sampling rate: 44100 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/WYRGBDXALK/turdus.mp3,Turdus merula,32 s,bitrate: 151527 bps, audio sampling rate: 48000 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/BPSDQEOJWG/Koltrast-song2.mp3,Turdus merula,76 s,bitrate: 320000 bps, audio sampling rate: 44100 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/BPSDQEOJWG/Koltrast-song1.mp3,Turdus merula,45 s,bitrate: 320000 bps, audio sampling rate: 44100 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/VXZDHTKCBO/BlackbirdOliver2.mp3,Turdus merula,19 s,bitrate: 160000 bps, audio sampling rate: 44100 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/VXZDHTKCBO/BlackbirdOliver1.mp3,Turdus merula,141 s,bitrate: 160000 bps, audio sampling rate: 44100 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/UEJKHWSCLJ/blackbird0318090856e.mp3,Turdus merula,160 s,bitrate: 128000 bps, audio sampling rate: 44100 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/UEJKHWSCLJ/blackbird0318091527ecut.mp3,Turdus merula,27 s,bitrate: 128000 bps, audio sampling rate: 44100 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/UEJKHWSCLJ/blackbird0318085209ecut.mp3,Turdus merula,17 s,bitrate: 128000 bps, audio sampling rate: 44100 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/UEJKHWSCLJ/blackbird0318_085324e_xc.mp3,Turdus merula,75 s,bitrate: 128000 bps, audio sampling rate: 44100 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/EUHNGQTHJS/Blackbird-110306-005.mp3,Turdus merula,33 s,bitrate: 128000 bps, audio sampling rate: 44100 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/EUHNGQTHJS/Blackbird-110306-003.mp3,Turdus merula,38 s,bitrate: 128000 bps, audio sampling rate: 44100 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/EUHNGQTHJS/Blackbird-110306-002.mp3,Turdus merula,13 s,bitrate: 128000 bps, audio sampling rate: 44100 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/EUHNGQTHJS/Blackbird-110306-001.mp3,Turdus merula,24 s,bitrate: 128000 bps, audio sampling rate: 44100 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/YTUXOCTUEM/Blackbird-FL%20calls%20nrMuston%20Notts%201Jan2012.mp3,Turdus merula,43 s,bitrate: 128000 bps, audio sampling rate: 44100 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/ZNCDXTUOFL/Turdus_merula_fright_Zawady_Vistula_River_Poland_Jarek_Matusiak_20100110.mp3,Turdus merula,29 s,bitrate: 128000 bps, audio sampling rate: 48000 Hz, number of channels: 1
https://www.xeno-canto.org/sounds/uploaded/ZNCDXTUOFL/Turdus_merula_attacked_Zawady_Vistula_River_Poland_Jarek_Matusiak_20091220.mp3,Turdus merula,6 s,bitrate: 128000 bps, audio sampling rate: 48000 Hz, number of channels: 1
https://www.xeno-canto.org/sounds/uploaded/ZNCDXTUOFL/Turdus_merula_night_Zawady_Vistula_River_Poland_Jarek_Matusiak_20091220.mp3,Turdus merula,21 s,bitrate: 128000 bps, audio sampling rate: 48000 Hz, number of channels: 1
